PeriodStart,PeriodEnd,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2018-07-09 05:00:00+00:00,2018-07-09T06:00:00Z,PT60M,13.1,0.12,-79,0.0,10.1,0,0,0,0,0,0,15.0,82.4,916.6,220,1.5,145
2018-07-09 06:00:00+00:00,2018-07-09T07:00:00Z,PT60M,12.7,0.12,-77,0.0,10.0,0,0,0,0,0,0,15.0,83.6,916.5,216,1.4,131
2018-07-09 07:00:00+00:00,2018-07-09T08:00:00Z,PT60M,12.6,0.12,-74,0.0,9.9,0,0,0,0,0,0,14.9,83.6,916.6,214,1.3,118
2018-07-09 08:00:00+00:00,2018-07-09T09:00:00Z,PT60M,12.5,0.12,-71,0.0,9.8,0,0,0,0,0,0,14.8,83.6,916.6,211,1.1,104
2018-07-09 09:00:00+00:00,2018-07-09T10:00:00Z,PT60M,13.4,0.12,-66,0.4,10.2,7,58,5,12,21,5,14.7,80.8,916.9,217,1.1,91
2018-07-09 10:00:00+00:00,2018-07-09T11:00:00Z,PT60M,15.4,0.12,-61,2.3,11.2,45,521,115,160,249,285,14.5,75.8,917.6,230,1.2,78
2018-07-09 11:00:00+00:00,2018-07-09T12:00:00Z,PT60M,17.4,0.12,-53,0.0,12.1,62,768,306,368,505,730,14.4,71.1,918.3,241,1.3,67
2018-07-09 12:00:00+00:00,2018-07-09T13:00:00Z,PT60M,19.6,0.12,-43,0.0,12.2,72,854,476,548,708,770,14.4,62.4,918.4,247,1.7,56
2018-07-09 13:00:00+00:00,2018-07-09T14:00:00Z,PT60M,21.8,0.12,-28,0.0,11.3,79,896,600,679,851,767,14.6,51.4,918.1,250,2.3,48
2018-07-09 14:00:00+00:00,2018-07-09T15:00:00Z,PT60M,24.1,0.12,-10,0.0,10.5,82,913,665,747,926,760,14.7,42.4,917.8,252,3.0,43
2018-07-09 15:00:00+00:00,2018-07-09T16:00:00Z,PT60M,25.3,0.12,10,2.2,9.9,114,845,616,731,900,742,14.9,37.8,917.4,252,3.2,43
2018-07-09 16:00:00+00:00,2018-07-09T17:00:00Z,PT60M,25.6,0.12,28,10.4,9.5,216,583,392,608,734,672,15.2,36.3,916.9,251,3.1,48
2018-07-09 17:00:00+00:00,2018-07-09T18:00:00Z,PT60M,25.9,0.12,43,14.2,9.2,217,453,253,470,567,607,15.4,34.9,916.4,250,2.9,56
2018-07-09 18:00:00+00:00,2018-07-09T19:00:00Z,PT60M,25.6,0.12,53,13.3,9.1,153,416,166,318,402,545,15.6,35.1,916.2,251,2.7,67
2018-07-09 19:00:00+00:00,2018-07-09T20:00:00Z,PT60M,24.9,0.12,61,12.2,9.2,76,303,66,143,199,224,15.9,36.9,916.3,254,2.2,78
2018-07-09 20:00:00+00:00,2018-07-09T21:00:00Z,PT60M,24.2,0.12,66,0.4,9.3,7,64,6,13,22,6,16.1,38.8,916.4,259,1.8,91
2018-07-09 21:00:00+00:00,2018-07-09T22:00:00Z,PT60M,23.1,0.12,71,0.0,9.6,0,0,0,0,0,0,16.6,42.2,916.6,255,1.4,104
2018-07-09 22:00:00+00:00,2018-07-09T23:00:00Z,PT60M,21.7,0.12,74,0.0,10.1,0,0,0,0,0,0,17.4,47.4,916.9,231,1.0,118
2018-07-09 23:00:00+00:00,2018-07-10T00:00:00Z,PT60M,20.4,0.12,77,0.0,10.6,0,0,0,0,0,0,18.2,53.3,917.1,196,1.0,131
2018-07-10 00:00:00+00:00,2018-07-10T01:00:00Z,PT60M,19.3,0.12,79,0.0,10.7,0,0,0,0,0,0,18.6,57.7,917.2,179,0.9,145
2018-07-10 01:00:00+00:00,2018-07-10T02:00:00Z,PT60M,18.5,0.12,79,0.0,10.6,0,0,0,0,0,0,18.7,60.3,917.3,175,0.6,159
2018-07-10 02:00:00+00:00,2018-07-10T03:00:00Z,PT60M,17.7,0.12,61,0.0,10.5,0,0,0,0,0,0,18.8,62.9,917.3,163,0.3,172
2018-07-10 03:00:00+00:00,2018-07-10T04:00:00Z,PT60M,17.0,0.12,-60,0.0,10.5,0,0,0,0,0,0,18.8,65.5,917.1,160,0.1,172
2018-07-10 04:00:00+00:00,2018-07-10T05:00:00Z,PT60M,16.4,0.12,-79,0.0,10.4,0,0,0,0,0,0,18.7,67.9,916.7,194,0.2,159
2018-07-10 05:00:00+00:00,2018-07-10T06:00:00Z,PT60M,15.8,0.12,-79,0.0,10.4,0,0,0,0,0,0,18.7,70.4,916.4,209,0.3,145
2018-07-10 06:00:00+00:00,2018-07-10T07:00:00Z,PT60M,15.1,0.12,-77,0.0,10.4,0,0,0,0,0,0,18.7,73.4,916.3,213,0.5,131
2018-07-10 07:00:00+00:00,2018-07-10T08:00:00Z,PT60M,14.3,0.12,-74,0.0,10.3,0,0,0,0,0,0,18.8,76.9,916.4,212,0.7,118
2018-07-10 08:00:00+00:00,2018-07-10T09:00:00Z,PT60M,13.6,0.12,-71,0.0,10.3,0,0,0,0,0,0,18.9,80.6,916.5,212,0.8,104
2018-07-10 09:00:00+00:00,2018-07-10T10:00:00Z,PT60M,14.2,0.12,-66,0.4,10.6,7,48,4,11,19,6,18.8,78.9,916.7,232,0.7,91
2018-07-10 10:00:00+00:00,2018-07-10T11:00:00Z,PT60M,16.2,0.12,-61,2.1,11.2,50,474,105,155,237,274,18.6,72.2,917.2,297,0.7,78
2018-07-10 11:00:00+00:00,2018-07-10T12:00:00Z,PT60M,18.1,0.12,-53,0.0,11.7,71,724,290,361,491,708,18.4,66.2,917.6,327,1.2,67
2018-07-10 12:00:00+00:00,2018-07-10T13:00:00Z,PT60M,20.2,0.12,-43,0.0,11.9,85,814,454,539,692,754,18.5,58.7,917.7,326,1.7,56
2018-07-10 13:00:00+00:00,2018-07-10T14:00:00Z,PT60M,22.4,0.12,-28,0.0,11.6,94,855,574,668,835,754,18.8,50.5,917.5,316,2.1,48
2018-07-10 14:00:00+00:00,2018-07-10T15:00:00Z,PT60M,24.5,0.12,-10,0.0,11.3,100,871,635,735,908,748,19.1,43.6,917.3,309,2.5,43
2018-07-10 15:00:00+00:00,2018-07-10T16:00:00Z,PT60M,25.7,0.12,10,4.8,10.8,134,773,566,700,857,710,19.4,39.2,916.9,304,2.9,43
2018-07-10 16:00:00+00:00,2018-07-10T17:00:00Z,PT60M,26.0,0.12,28,38.8,10.0,262,211,145,407,445,424,19.9,36.8,916.2,301,3.4,48
2018-07-10 17:00:00+00:00,2018-07-10T18:00:00Z,PT60M,26.2,0.12,43,21.6,9.3,256,294,161,417,478,515,20.3,34.5,915.6,299,3.8,56
2018-07-10 18:00:00+00:00,2018-07-10T19:00:00Z,PT60M,25.6,0.12,53,17.8,9.0,185,276,107,292,347,451,20.7,35.0,915.4,294,3.6,66
2018-07-10 19:00:00+00:00,2018-07-10T20:00:00Z,PT60M,24.3,0.12,61,10.4,9.3,78,277,61,139,190,216,21.2,38.5,915.6,285,2.7,78
2018-07-10 20:00:00+00:00,2018-07-10T21:00:00Z,PT60M,23.0,0.12,66,0.3,9.5,7,51,5,12,20,7,21.6,42.4,915.8,267,2.0,91
2018-07-10 21:00:00+00:00,2018-07-10T22:00:00Z,PT60M,21.9,0.12,71,0.0,10.0,0,0,0,0,0,0,22.3,46.8,916.1,246,1.7,104
2018-07-10 22:00:00+00:00,2018-07-10T23:00:00Z,PT60M,21.0,0.12,74,0.0,10.7,0,0,0,0,0,0,23.4,51.8,916.5,230,1.7,117
2018-07-10 23:00:00+00:00,2018-07-11T00:00:00Z,PT60M,20.1,0.12,77,0.0,11.4,0,0,0,0,0,0,24.4,57.4,916.8,214,1.8,131
2018-07-11 00:00:00+00:00,2018-07-11T01:00:00Z,PT60M,19.2,0.12,79,0.0,12.0,0,0,0,0,0,0,25.1,63.0,917.1,203,2.1,145
2018-07-11 01:00:00+00:00,2018-07-11T02:00:00Z,PT60M,18.1,0.12,79,0.0,12.3,0,0,0,0,0,0,25.6,68.7,917.4,195,2.5,159
2018-07-11 02:00:00+00:00,2018-07-11T03:00:00Z,PT60M,17.1,0.12,62,0.0,12.6,0,0,0,0,0,0,26.0,75.0,917.6,190,2.9,172
2018-07-11 03:00:00+00:00,2018-07-11T04:00:00Z,PT60M,16.4,0.12,-61,0.0,13.0,0,0,0,0,0,0,26.2,80.3,917.6,186,2.9,172
2018-07-11 04:00:00+00:00,2018-07-11T05:00:00Z,PT60M,16.0,0.12,-79,0.0,13.4,0,0,0,0,0,0,26.1,84.6,917.3,182,2.5,159
2018-07-11 05:00:00+00:00,2018-07-11T06:00:00Z,PT60M,15.6,0.12,-79,0.0,13.8,0,0,0,0,0,0,26.0,89.1,917.1,177,2.2,145
2018-07-11 06:00:00+00:00,2018-07-11T07:00:00Z,PT60M,15.2,0.12,-77,0.0,14.0,0,0,0,0,0,0,25.8,92.3,917.0,173,1.9,131
2018-07-11 07:00:00+00:00,2018-07-11T08:00:00Z,PT60M,14.9,0.12,-75,0.0,14.0,0,0,0,0,0,0,25.4,94.1,917.0,169,1.8,118
2018-07-11 08:00:00+00:00,2018-07-11T09:00:00Z,PT60M,14.7,0.12,-71,0.0,14.0,0,0,0,0,0,0,25.1,95.9,917.0,164,1.6,104
2018-07-11 09:00:00+00:00,2018-07-11T10:00:00Z,PT60M,15.0,0.12,-67,0.4,14.2,7,31,3,10,15,7,25.0,94.6,917.4,158,1.7,91
2018-07-11 10:00:00+00:00,2018-07-11T11:00:00Z,PT60M,16.1,0.12,-61,6.8,14.5,70,290,68,138,190,228,25.1,90.5,918.1,153,1.9,78
2018-07-11 11:00:00+00:00,2018-07-11T12:00:00Z,PT60M,17.1,0.12,-53,0.0,14.8,91,633,254,345,461,658,25.2,86.6,918.8,149,2.1,67
2018-07-11 12:00:00+00:00,2018-07-11T13:00:00Z,PT60M,17.9,0.12,-43,0.0,14.7,113,727,406,520,660,718,25.4,81.9,919.1,149,1.9,56
2018-07-11 13:00:00+00:00,2018-07-11T14:00:00Z,PT60M,18.4,0.12,-29,27.4,14.2,269,306,197,466,525,511,25.7,76.7,919.0,153,1.2,48
2018-07-11 14:00:00+00:00,2018-07-11T15:00:00Z,PT60M,18.9,0.12,-10,12.4,13.7,260,502,368,628,731,634,25.9,71.9,918.9,169,0.6,43
2018-07-11 15:00:00+00:00,2018-07-11T16:00:00Z,PT60M,19.1,0.12,10,33.8,13.7,243,318,233,475,546,480,26.0,70.7,918.7,206,0.5,43
2018-07-11 16:00:00+00:00,2018-07-11T17:00:00Z,PT60M,19.0,0.12,28,60.9,14.1,238,23,15,253,253,256,26.0,73.0,918.2,212,0.9,48
2018-07-11 17:00:00+00:00,2018-07-11T18:00:00Z,PT60M,18.9,0.12,43,59.1,14.4,187,55,34,221,230,233,26.0,75.4,917.8,214,1.4,56
2018-07-11 18:00:00+00:00,2018-07-11T19:00:00Z,PT60M,18.4,0.12,53,37.0,14.6,152,152,56,208,237,303,25.7,78.2,917.7,205,1.4,66
2018-07-11 19:00:00+00:00,2018-07-11T20:00:00Z,PT60M,17.7,0.12,61,28.8,14.5,97,43,13,110,117,134,25.2,81.6,918.0,180,1.2,78
2018-07-11 20:00:00+00:00,2018-07-11T21:00:00Z,PT60M,17.0,0.12,67,5.3,14.5,9,3,0,9,10,9,24.7,85.1,918.2,154,1.4,91
2018-07-11 21:00:00+00:00,2018-07-11T22:00:00Z,PT60M,16.7,0.12,71,0.0,14.4,0,0,0,0,0,0,24.2,86.7,918.5,140,1.6,104
2018-07-11 22:00:00+00:00,2018-07-11T23:00:00Z,PT60M,16.6,0.12,75,31.6,14.3,0,0,0,0,0,0,23.8,86.3,918.9,136,1.8,117
2018-07-11 23:00:00+00:00,2018-07-12T00:00:00Z,PT60M,16.5,0.12,77,79.0,14.2,0,0,0,0,0,0,23.5,85.9,919.3,133,2.0,131
2018-07-12 00:00:00+00:00,2018-07-12T01:00:00Z,PT60M,16.1,0.12,79,60.9,14.1,0,0,0,0,0,0,23.0,87.5,919.5,130,2.1,145
2018-07-12 01:00:00+00:00,2018-07-12T02:00:00Z,PT60M,15.4,0.12,79,44.3,14.0,0,0,0,0,0,0,22.4,91.1,919.7,127,2.1,159
2018-07-12 02:00:00+00:00,2018-07-12T03:00:00Z,PT60M,14.7,0.12,63,27.9,13.9,0,0,0,0,0,0,21.8,94.9,919.7,125,2.2,172
2018-07-12 03:00:00+00:00,2018-07-12T04:00:00Z,PT60M,14.3,0.12,-62,29.6,13.8,0,0,0,0,0,0,21.3,97.1,919.6,124,2.2,172
2018-07-12 04:00:00+00:00,2018-07-12T05:00:00Z,PT60M,14.0,0.12,-79,36.2,13.7,0,0,0,0,0,0,21.0,97.8,919.3,124,2.2,159
2018-07-12 05:00:00+00:00,2018-07-12T06:00:00Z,PT60M,13.8,0.12,-79,46.0,13.6,0,0,0,0,0,0,20.7,98.4,919.0,124,2.2,145
2018-07-12 06:00:00+00:00,2018-07-12T07:00:00Z,PT60M,13.6,0.12,-77,45.8,13.4,0,0,0,0,0,0,20.4,98.6,919.0,124,2.2,131
2018-07-12 07:00:00+00:00,2018-07-12T08:00:00Z,PT60M,13.5,0.12,-75,45.0,13.2,0,0,0,0,0,0,20.3,98.4,919.1,124,2.2,118
2018-07-12 08:00:00+00:00,2018-07-12T09:00:00Z,PT60M,13.4,0.12,-71,23.7,13.1,0,0,0,0,0,0,20.2,98.1,919.2,124,2.3,104
2018-07-12 09:00:00+00:00,2018-07-12T10:00:00Z,PT60M,13.7,0.12,-67,3.7,12.8,8,26,2,10,14,7,19.8,94.3,919.6,119,2.3,91
2018-07-12 10:00:00+00:00,2018-07-12T11:00:00Z,PT60M,14.6,0.12,-61,12.8,12.5,87,188,41,128,163,182,19.3,87.5,920.3,108,2.2,78
2018-07-12 11:00:00+00:00,2018-07-12T12:00:00Z,PT60M,15.4,0.12,-53,26.8,12.2,130,311,139,270,327,410,18.8,81.1,920.9,98,2.3,66
2018-07-12 12:00:00+00:00,2018-07-12T13:00:00Z,PT60M,16.5,0.12,-43,0.0,12.2,98,782,438,536,684,745,18.7,75.8,921.1,85,2.0,56
2018-07-12 13:00:00+00:00,2018-07-12T14:00:00Z,PT60M,17.8,0.12,-29,0.0,12.6,105,834,561,666,829,751,19.0,71.3,920.9,62,1.6,48
2018-07-12 14:00:00+00:00,2018-07-12T15:00:00Z,PT60M,19.1,0.12,-10,0.0,12.9,108,856,627,734,904,747,19.3,67.2,920.7,34,1.6,43
2018-07-12 15:00:00+00:00,2018-07-12T16:00:00Z,PT60M,20.0,0.12,10,2.2,12.9,133,800,587,720,881,731,19.6,63.5,920.2,13,1.6,43
2018-07-12 16:00:00+00:00,2018-07-12T17:00:00Z,PT60M,20.5,0.12,28,12.4,12.5,250,497,337,587,695,641,19.9,60.1,919.4,356,1.4,48
2018-07-12 17:00:00+00:00,2018-07-12T18:00:00Z,PT60M,21.0,0.12,43,39.2,12.1,199,235,123,322,364,399,20.2,56.9,918.7,336,1.4,56
2018-07-12 18:00:00+00:00,2018-07-12T19:00:00Z,PT60M,20.8,0.12,53,45.2,12.0,139,145,68,207,233,269,20.5,57.3,918.4,335,1.1,66
2018-07-12 19:00:00+00:00,2018-07-12T20:00:00Z,PT60M,19.9,0.12,61,19.1,12.3,88,177,42,130,162,192,20.8,61.4,918.5,19,0.6,78
2018-07-12 20:00:00+00:00,2018-07-12T21:00:00Z,PT60M,19.1,0.12,67,31.8,12.6,8,1,0,8,8,8,21.1,65.8,918.6,77,0.9,91
2018-07-12 21:00:00+00:00,2018-07-12T22:00:00Z,PT60M,18.4,0.12,71,28.1,13.0,0,0,0,0,0,0,20.9,70.4,918.9,92,1.3,104
2018-07-12 22:00:00+00:00,2018-07-12T23:00:00Z,PT60M,17.9,0.12,75,14.6,13.5,0,0,0,0,0,0,20.3,75.3,919.3,96,1.4,117
2018-07-12 23:00:00+00:00,2018-07-13T00:00:00Z,PT60M,17.4,0.12,78,0.0,14.0,0,0,0,0,0,0,19.8,80.4,919.6,99,1.6,131
2018-07-13 00:00:00+00:00,2018-07-13T01:00:00Z,PT60M,16.7,0.12,80,0.0,14.1,0,0,0,0,0,0,19.4,84.6,919.8,98,1.7,145
2018-07-13 01:00:00+00:00,2018-07-13T02:00:00Z,PT60M,15.8,0.12,80,15.5,13.8,0,0,0,0,0,0,19.1,87.7,919.8,93,1.8,159
2018-07-13 02:00:00+00:00,2018-07-13T03:00:00Z,PT60M,15.0,0.12,64,32.3,13.5,0,0,0,0,0,0,18.9,90.9,919.8,89,1.9,172
2018-07-13 03:00:00+00:00,2018-07-13T04:00:00Z,PT60M,14.5,0.12,-63,13.4,13.4,0,0,0,0,0,0,18.8,93.3,919.6,86,1.9,173
2018-07-13 04:00:00+00:00,2018-07-13T05:00:00Z,PT60M,14.3,0.12,-80,6.5,13.5,0,0,0,0,0,0,18.9,95.0,919.3,85,1.9,159
2018-07-13 05:00:00+00:00,2018-07-13T06:00:00Z,PT60M,14.1,0.12,-80,0.0,13.6,0,0,0,0,0,0,19.0,96.6,919.0,84,1.9,145
2018-07-13 06:00:00+00:00,2018-07-13T07:00:00Z,PT60M,13.9,0.12,-78,2.7,13.6,0,0,0,0,0,0,18.9,97.8,918.9,82,1.9,131
2018-07-13 07:00:00+00:00,2018-07-13T08:00:00Z,PT60M,13.8,0.12,-75,24.0,13.6,0,0,0,0,0,0,18.7,98.4,918.8,80,1.9,118
2018-07-13 08:00:00+00:00,2018-07-13T09:00:00Z,PT60M,13.8,0.12,-71,21.2,13.6,0,0,0,0,0,0,18.6,99.0,918.7,77,2.0,104
2018-07-13 09:00:00+00:00,2018-07-13T10:00:00Z,PT60M,14.4,0.12,-67,10.5,13.7,7,1,0,7,7,7,18.2,95.7,919.0,69,1.9,91
2018-07-13 10:00:00+00:00,2018-07-13T11:00:00Z,PT60M,15.7,0.12,-61,17.9,13.9,74,272,58,131,178,199,17.7,89.0,919.6,57,1.9,78
2018-07-13 11:00:00+00:00,2018-07-13T12:00:00Z,PT60M,17.0,0.12,-53,5.4,14.1,101,585,245,345,451,626,17.2,82.8,920.2,45,2.0,66
2018-07-13 12:00:00+00:00,2018-07-13T13:00:00Z,PT60M,18.5,0.12,-43,4.7,14.0,143,671,370,512,641,705,17.1,75.2,920.3,33,1.9,56
2018-07-13 13:00:00+00:00,2018-07-13T14:00:00Z,PT60M,20.0,0.12,-29,16.5,13.6,292,400,271,562,650,609,17.4,66.8,919.9,16,1.6,48
2018-07-13 14:00:00+00:00,2018-07-13T15:00:00Z,PT60M,21.5,0.12,-10,17.4,13.2,320,398,293,613,700,618,17.7,59.3,919.6,355,1.5,43
2018-07-13 15:00:00+00:00,2018-07-13T16:00:00Z,PT60M,22.5,0.12,10,11.7,12.5,265,530,389,655,772,663,18.2,53.3,919.0,335,1.5,43
2018-07-13 16:00:00+00:00,2018-07-13T17:00:00Z,PT60M,23.1,0.12,28,16.8,11.5,286,404,276,562,650,605,18.9,48.3,918.2,315,1.6,47
2018-07-13 17:00:00+00:00,2018-07-13T18:00:00Z,PT60M,23.6,0.12,43,43.2,10.6,293,31,16,309,309,321,19.6,43.8,917.5,298,1.8,56
2018-07-13 18:00:00+00:00,2018-07-13T19:00:00Z,PT60M,23.6,0.12,53,28.2,10.0,181,182,78,259,294,355,20.4,42.3,917.2,290,1.6,66
2018-07-13 19:00:00+00:00,2018-07-13T20:00:00Z,PT60M,22.9,0.12,61,27.0,9.9,83,177,40,123,154,178,21.1,43.6,917.3,286,0.9,78
2018-07-13 20:00:00+00:00,2018-07-13T21:00:00Z,PT60M,22.3,0.12,67,29.1,9.8,9,0,0,9,9,9,21.8,44.9,917.4,256,0.2,91
2018-07-13 21:00:00+00:00,2018-07-13T22:00:00Z,PT60M,21.2,0.12,71,5.2,10.2,0,0,0,0,0,0,22.2,49.6,917.7,121,0.5,104
2018-07-13 22:00:00+00:00,2018-07-13T23:00:00Z,PT60M,19.6,0.12,75,0.0,11.3,0,0,0,0,0,0,22.3,58.6,918.2,108,1.1,117
2018-07-13 23:00:00+00:00,2018-07-14T00:00:00Z,PT60M,18.0,0.12,78,0.0,12.3,0,0,0,0,0,0,22.4,69.3,918.7,105,1.7,131
2018-07-14 00:00:00+00:00,2018-07-14T01:00:00Z,PT60M,16.6,0.12,80,1.2,12.6,0,0,0,0,0,0,22.7,77.3,919.0,101,2.1,145
2018-07-14 01:00:00+00:00,2018-07-14T02:00:00Z,PT60M,15.5,0.12,80,22.0,12.3,0,0,0,0,0,0,23.0,81.3,919.0,94,2.1,159
2018-07-14 02:00:00+00:00,2018-07-14T03:00:00Z,PT60M,14.4,0.12,66,7.8,12.0,0,0,0,0,0,0,23.3,85.5,919.0,88,2.2,172
2018-07-14 03:00:00+00:00,2018-07-14T04:00:00Z,PT60M,13.6,0.12,-64,9.0,11.8,0,0,0,0,0,0,23.6,88.8,918.8,84,2.2,173
2018-07-14 04:00:00+00:00,2018-07-14T05:00:00Z,PT60M,13.1,0.12,-80,33.4,11.7,0,0,0,0,0,0,23.9,90.9,918.3,83,2.1,159
2018-07-14 05:00:00+00:00,2018-07-14T06:00:00Z,PT60M,12.7,0.12,-80,15.9,11.6,0,0,0,0,0,0,24.2,93.1,917.9,82,2.1,145
2018-07-14 06:00:00+00:00,2018-07-14T07:00:00Z,PT60M,12.3,0.12,-78,0.0,11.5,0,0,0,0,0,0,24.4,94.8,917.7,81,2.0,131
2018-07-14 07:00:00+00:00,2018-07-14T08:00:00Z,PT60M,12.0,0.12,-75,0.0,11.3,0,0,0,0,0,0,24.6,95.8,917.8,80,2.0,118
2018-07-14 08:00:00+00:00,2018-07-14T09:00:00Z,PT60M,11.7,0.12,-71,14.2,11.2,0,0,0,0,0,0,24.7,96.8,917.8,79,2.0,104
2018-07-14 09:00:00+00:00,2018-07-14T10:00:00Z,PT60M,12.5,0.12,-67,20.0,11.6,9,3,0,9,9,9,24.4,94.5,918.1,77,1.9,91
2018-07-14 10:00:00+00:00,2018-07-14T11:00:00Z,PT60M,14.3,0.12,-61,20.8,12.6,99,99,21,120,138,148,23.6,89.2,918.8,72,1.6,78
2018-07-14 11:00:00+00:00,2018-07-14T12:00:00Z,PT60M,16.2,0.12,-54,8.7,13.5,120,498,210,330,422,574,22.8,84.2,919.4,64,1.3,66
2018-07-14 12:00:00+00:00,2018-07-14T13:00:00Z,PT60M,18.2,0.12,-43,16.1,13.6,168,504,276,444,537,593,22.1,74.9,919.6,58,1.1,56
2018-07-14 13:00:00+00:00,2018-07-14T14:00:00Z,PT60M,20.3,0.12,-29,17.7,12.9,271,413,280,551,634,595,21.4,62.8,919.3,57,1.0,47
2018-07-14 14:00:00+00:00,2018-07-14T15:00:00Z,PT60M,22.4,0.12,-11,19.4,12.2,321,373,275,596,674,601,20.7,52.8,919.0,55,0.9,43
2018-07-14 15:00:00+00:00,2018-07-14T16:00:00Z,PT60M,23.6,0.12,10,12.3,11.5,253,541,397,651,764,660,20.2,46.7,918.6,63,0.7,43
2018-07-14 16:00:00+00:00,2018-07-14T17:00:00Z,PT60M,23.9,0.12,29,30.2,10.7,369,153,102,471,499,492,19.7,43.4,917.9,90,0.5,47
2018-07-14 17:00:00+00:00,2018-07-14T18:00:00Z,PT60M,24.2,0.12,43,10.5,9.9,194,528,293,487,594,646,19.3,40.3,917.2,126,0.6,56
2018-07-14 18:00:00+00:00,2018-07-14T19:00:00Z,PT60M,23.8,0.12,53,28.6,9.7,181,184,87,269,298,341,19.0,40.9,916.9,123,0.7,66
2018-07-14 19:00:00+00:00,2018-07-14T20:00:00Z,PT60M,22.5,0.12,61,28.8,10.1,101,57,10,111,120,120,18.8,45.3,917.0,101,1.1,78
2018-07-14 20:00:00+00:00,2018-07-14T21:00:00Z,PT60M,21.2,0.12,67,2.1,10.4,10,39,3,13,19,9,18.6,50.1,917.1,90,1.5,91
2018-07-14 21:00:00+00:00,2018-07-14T22:00:00Z,PT60M,20.1,0.12,71,0.0,11.0,0,0,0,0,0,0,18.0,56.0,917.3,84,1.8,104
2018-07-14 22:00:00+00:00,2018-07-14T23:00:00Z,PT60M,19.0,0.12,75,0.0,11.8,0,0,0,0,0,0,17.1,63.1,917.7,80,2.0,117
2018-07-14 23:00:00+00:00,2018-07-15T00:00:00Z,PT60M,17.9,0.12,78,0.0,12.6,0,0,0,0,0,0,16.2,71.0,918.1,77,2.3,131
2018-07-15 00:00:00+00:00,2018-07-15T01:00:00Z,PT60M,16.8,0.12,80,0.0,12.7,0,0,0,0,0,0,15.8,76.6,918.3,75,2.3,145
2018-07-15 01:00:00+00:00,2018-07-15T02:00:00Z,PT60M,15.7,0.12,81,0.0,12.1,0,0,0,0,0,0,15.6,79.2,918.5,75,2.1,159
2018-07-15 02:00:00+00:00,2018-07-15T03:00:00Z,PT60M,14.6,0.12,67,0.0,11.5,0,0,0,0,0,0,15.5,81.9,918.5,74,1.9,172
2018-07-15 03:00:00+00:00,2018-07-15T04:00:00Z,PT60M,13.7,0.12,-65,0.0,11.2,0,0,0,0,0,0,15.4,84.8,918.4,75,1.8,173
2018-07-15 04:00:00+00:00,2018-07-15T05:00:00Z,PT60M,13.1,0.12,-81,0.0,11.2,0,0,0,0,0,0,15.3,88.0,918.1,77,1.8,159
2018-07-15 05:00:00+00:00,2018-07-15T06:00:00Z,PT60M,12.6,0.12,-80,0.0,11.2,0,0,0,0,0,0,15.2,91.3,917.8,79,1.8,145
2018-07-15 06:00:00+00:00,2018-07-15T07:00:00Z,PT60M,12.1,0.12,-78,0.0,11.1,0,0,0,0,0,0,15.0,93.4,917.8,80,1.8,131
2018-07-15 07:00:00+00:00,2018-07-15T08:00:00Z,PT60M,11.8,0.12,-75,0.0,10.9,0,0,0,0,0,0,14.8,94.2,917.9,78,1.7,118
2018-07-15 08:00:00+00:00,2018-07-15T09:00:00Z,PT60M,11.5,0.12,-72,0.0,10.7,0,0,0,0,0,0,14.6,95.0,918.0,77,1.7,104
2018-07-15 09:00:00+00:00,2018-07-15T10:00:00Z,PT60M,12.4,0.12,-67,1.0,11.1,7,54,5,12,20,6,14.2,92.1,918.5,75,1.6,91
2018-07-15 10:00:00+00:00,2018-07-15T11:00:00Z,PT60M,14.4,0.12,-61,5.0,12.1,48,488,113,161,242,306,13.7,86.0,919.4,73,1.5,78
2018-07-15 11:00:00+00:00,2018-07-15T12:00:00Z,PT60M,16.5,0.12,-54,0.0,13.1,61,780,315,375,510,747,13.2,80.4,920.2,70,1.4,66
2018-07-15 12:00:00+00:00,2018-07-15T13:00:00Z,PT60M,18.4,0.12,-43,0.0,13.1,71,865,487,558,715,784,13.0,71.3,920.6,65,1.5,56
2018-07-15 13:00:00+00:00,2018-07-15T14:00:00Z,PT60M,20.2,0.12,-29,0.0,12.2,76,907,614,691,861,781,13.2,60.0,920.5,58,1.6,47
2018-07-15 14:00:00+00:00,2018-07-15T15:00:00Z,PT60M,22.0,0.12,-11,0.0,11.3,78,926,682,761,938,775,13.4,50.5,920.4,52,1.8,43
2018-07-15 15:00:00+00:00,2018-07-15T16:00:00Z,PT60M,23.0,0.12,10,4.2,10.6,142,796,588,730,890,741,13.6,45.4,920.1,50,1.9,42
2018-07-15 16:00:00+00:00,2018-07-15T17:00:00Z,PT60M,23.4,0.12,29,10.8,10.2,221,583,398,619,743,682,13.9,43.4,919.4,53,1.9,47
2018-07-15 17:00:00+00:00,2018-07-15T18:00:00Z,PT60M,23.6,0.12,43,13.7,9.8,214,478,272,486,585,628,14.1,41.5,918.7,55,1.9,55
2018-07-15 18:00:00+00:00,2018-07-15T19:00:00Z,PT60M,23.0,0.12,53,13.7,9.7,156,424,173,329,412,562,14.2,42.8,918.4,57,2.0,66
